label,text
spam,Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts. Call MobileUpd8 08001950382 or Call2OptOut/674&
ham,Where in abj are you serving. Are you staying with dad or alone.
ham,Thanks for understanding. I've been trying to tell sura that.
ham,Okie... Thanx...
ham,"Gud gud..k, chikku tke care.. sleep well gud nyt"
ham,Can you plz tell me the ans. BSLVYL sent via fullonsms.com
ham,Play w computer? Aiyah i tok 2 u lor?
ham,Went fast asleep dear.take care.
ham,Designation is software developer and may be she get chennai:)
ham,Ok. I only ask abt e movie. U wan ktv oso?
ham,"Don't Think About \What u Have Got\"" Think About \""How to Use It That You Have Got\"" gooD ni8"""
ham,Huh? 6 also cannot? Then only how many mistakes?
ham,I'm ok wif it cos i like 2 try new things. But i scared u dun like mah. Cos u said not too loud.
ham,Ok . . now i am in bus. . If i come soon i will come otherwise tomorrow
spam,"YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national = rate call."
ham,If you still havent collected the dough pls let me know so i can go to the place i sent it to get the control number
ham,Hey happy birthday...
ham,He is a womdarfull actor
ham,Jesus christ bitch I'm trying to give you drugs answer your fucking phone
ham,"Today is \song dedicated day..\"" Which song will u dedicate for me? Send this to all ur valuable frnds but first rply me..."""
ham,"Don't worry, * is easy once have ingredients!"
ham,Yes baby! We can study all the positions of the kama sutra ;)
ham,\ER
ham,Happy birthday... May u find ur prince charming soon n dun work too hard...
ham,Ard 515 like dat. Y?
ham,"Good evening Sir, hope you are having a nice day. I wanted to bring it to your notice that I have been late in paying rent for the past few months and have had to pay a $ &lt;#&gt;  charge. I felt it would be inconsiderate of me to nag about something you give at great cost to yourself and that's why i didnt speak up. I however am in a recession and wont be able to pay the charge this month hence my askin well ahead of month's end. Can you please help. Thank you for everything."
ham,I wud never mind if u dont miss me or if u dont need me.. But u wil really hurt me wen u need me &amp; u dont tell me......... Take care:-)
ham,Beauty sleep can help ur pimples too.
ham,Convey my regards to him
ham,Yes.he have good crickiting mind
ham,Haf u eaten? Wat time u wan me 2 come?
ham,Thinkin about someone is all good. No drugs for that
ham,"As usual..iam fine, happy &amp; doing well..:)"
ham,Haven't left yet so probably gonna be here til dinner
ham,Love you aathi..love u lot..
ham,Was playng 9 doors game and gt racing on phone lol
ham,I've reached home n i bathe liao... U can call me now...
ham,At WHAT TIME should i come tomorrow
ham,"Easy mate, * guess the quick drink was bit ambitious."
ham,Wait.i will come out.. &lt;#&gt;  min:)
ham,"Hey, a guy I know is breathing down my neck to get him some bud, anyway you'd be able to get a half track to usf tonight?"
spam,Well done ENGLAND! Get the official poly ringtone or colour flag on yer mobile! text TONE or FLAG to 84199 NOW! Opt-out txt ENG STOP. Box39822 W111WX å£1.50
ham,Unni thank you dear for the recharge..Rakhesh
ham,Oi when you gonna ring
ham,Delhi and chennai still silent.
ham,cThen i thk shd b enuff.. Still got conclusion n contents pg n references.. I'll b doing da contents pg n cover pg..
ham,Ok lor wat time Ì_ finish?
ham,"Aight, I should be there by 8 at the latest, probably closer to 7. Are jay and tyler down or should we just do two trips?"
spam,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+
ham,Yar but they say got some error.
ham,Yeah that's the impression I got
ham,"Hey sexy buns ! Have I told you ? I adore you, loverboy. I hope you remember to thank your sister in law for those meatballs *grins* ... i love you, babe"
ham,Hello! How's you and how did saturday go? I was just texting to see if you'd decided to do anything tomo. Not that i'm trying to invite myself or anything!
spam,Promotion Number: 8714714 - UR awarded a City Break and could WIN a å£200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 å£1.50perWKsub
ham,Ok.
ham,Bring tat cd don forget
ham,Many times we lose our best ones bcoz we are 
ham,I'm in a movie. Call me 4 wat?
ham,K:)i will give my kvb acc details:)
ham,S:)8 min to go for lunch:)
ham,You'll never believe this but i have actually got off at taunton. Wow
ham,Neva mind it's ok..
ham,Let's pool our money together and buy a bunch of lotto tickets. If we win I get &lt;#&gt; % u get &lt;#&gt; %. Deal?
spam,"URGENT! Your mobile number *************** WON a å£2000 Bonus Caller prize on 10/06/03! This is the 2nd attempt to reach you! Call 09066368753 ASAP! Box 97N7QP, 150ppm"
spam,Back 2 work 2morro half term over! Can U C me 2nite 4 some sexy passion B4 I have 2 go back? Chat NOW 09099726481 Luv DENA Calls å£1/minMobsmoreLKPOBOX177HP51FL
spam,Burger King - Wanna play footy at a top stadium? Get 2 Burger King before 1st Sept and go Large or Super with Coca-Cola and walk out a winner
ham,Dis is yijue. I jus saw ur mail. In case huiming havent sent u my num. Dis is my num.
ham,Awww dat is sweet! We can think of something to do he he! Have a nice time tonight ill probably txt u later cos im lonely :( xxx.
ham,Hows the champ just leaving glasgow!
ham,Hi my email address has changed now it is 
ham,Why didn't u call on your lunch?
ham,Probably gonna swing by in a wee bit
ham,You should get more chicken broth if you want ramen unless there's some I don't know about
ham,"Oh really? perform, write a paper, go to a movie AND be home by midnight, huh?"
ham,Good Morning plz call me sir
ham,Omg it could snow here tonite!
ham,"Rose needs water, season needs change, poet needs imagination..My phone needs ur sms and i need ur lovely frndship forever...."
ham,Pls confirm the time to collect the cheque.
spam,Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth å£33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk
ham,"Multiply the numbers independently and count decimal points then, for the division, push the decimal places like i showed you."
ham,&lt;#&gt;  am I think? Should say on syllabus
spam,"Goal! Arsenal 4 (Henry, 7 v Liverpool 2 Henry scores with a simple shot from 6 yards from a pass by Bergkamp to give Arsenal a 2 goal margin after 78 mins."
ham,K:)k:)what are detail you want to transfer?acc no enough?
ham,I'm really not up to it still tonight babe
ham,I'm gonna say no. Sorry. I would but as normal am starting to panic about time. Sorry again! Are you seeing on Tuesday?
ham,I have gone into get info bt dont know what to do
ham,"Yo, the game almost over? Want to go to walmart soon"
ham,"Its ok., i just askd did u knw tht no?"
spam,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870..k"
ham,How long does applebees fucking take
spam,You can donate å£2.50 to UNICEF's Asian Tsunami disaster support fund by texting DONATE to 864233. å£2.50 will be added to your next bill
ham,Try to do something dear. You read something for exams
spam,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call"
ham,Can Ì_ call me at 10:10 to make sure dat i've woken up...
ham,K:)k.are you in college?
ham,I will be gentle baby! Soon you will be taking all  &lt;#&gt;  inches deep inside your tight pussy...
ham,Wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!!
ham,"Hey sweet, I was wondering when you had a moment if you might come to me ? I want to send a file to someone but it won't go over yahoo for them because their connection sucks, remember when you set up that page for me to go to and download the format disc ? Could you tell me how to do that ? Or do you know some other way to download big files ? Because they can download stuff directly from the internet. Any help would be great, my prey ... *teasing kiss*"
ham,"Friendship is not a game to play, It is not a word to say, It doesn\'t start on March and ends on May, It is tomorrow, yesterday, today and e"
ham,Okay... We wait ah
ham,Where are you ? You said you would be here when I woke ... :-(
ham,"Also north carolina and texas atm, you would just go to the gre site and pay for the test results to be sent."
ham,Thanks. It was only from tescos but quite nice. All gone now. Speak soon 
ham,"Haha I heard that, text me when you're around"
ham,aathi..where are you dear..
spam,Loans for any purpose even if you have Bad Credit! Tenants Welcome. Call NoWorriesLoans.com on 08717111821
ham,Prabha..i'm soryda..realy..frm heart i'm sory
spam,"As a SIM subscriber, you are selected to receive a Bonus! Get it delivered to your door, Txt the word OK to No: 88600 to claim. 150p/msg, EXP. 30Apr"
ham,Hai dear friends... This is my new &amp; present number..:) By Rajitha Raj (Ranju)
ham,"Lol ... Oh no babe, I wont be sliding into your place after midnight, but thanks for the invite"
ham,Don know..he is watching film in computer..
ham,Yar lor... Keep raining non stop... Or u wan 2 go elsewhere?
ham,Ok. No wahala. Just remember that a friend in need ...
ham,U should have made an appointment
ham,Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish.
ham,Once free call me sir.
ham,"Tunji, how's the queen? how are you doing. This is just wishing you a great day. Abiola."
ham,"I'm outside islands, head towards hard rock and you'll run into me"
ham,None of that's happening til you get here though
ham,Ok. But i finish at 6.
ham,No i'm not gonna be able to. || too late notice. || i'll be home in a few weeks anyway. || what are the plans
ham,But i'm surprised she still can guess right lor...
ham,Dunno cos i was v late n when i reach they inside already... But we ate spageddies lor... It's e gals who r laughing at me lor...
ham,Think + da. You wil do.
ham,Kay... Since we are out already 
ham,Do u noe how 2 send files between 2 computers?
spam,You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p på£3.99
ham,Hahaha..use your brain dear
ham,"Tee hee. Off to lecture, cheery bye bye."
ham,All was well until slightly disastrous class this pm with my fav darlings! Hope day off ok. Coffee wld be good as can't stay late tomorrow. Same time + place as always?
ham,Hey darlin.. i can pick u up at college if u tell me wen & where 2 mt.. love Pete xx
ham,Send me yetty's number pls.
ham,Oh ya ya. I remember da. .
ham,Same to u...
ham,"you are sweet as well, princess. Please tell me your likes and dislikes in bed..."
ham,Where did u go? My phone is gonna die you have to stay in here
ham,"Feb  &lt;#&gt;  is \I LOVE U\"" day. Send dis to all ur \""VALUED FRNDS\"" evn me. If 3 comes back u'll gt married d person u luv! If u ignore dis u will lose ur luv 4 Evr"""
ham,"Yes..but they said its IT.,"
ham,Dip's cell dead. So i m coming with him. U better respond else we shall come back.
ham,Auntie huai juan never pick up her phone
spam,"Congratulations! Thanks to a good friend U have WON the å£2,000 Xmas prize. 2 claim is easy, just call 08718726971 NOW! Only 10p per minute. BT-national-rate."
ham,Yo do you know anyone  &lt;#&gt;  or otherwise able to buy liquor? Our guy flaked and right now if we don't get a hold of somebody its just 4 loko all night
ham,Oh k k:)but he is not a big hitter.anyway good
ham,Sorry de i went to shop.
ham,Da is good good player.why he is unsold.
ham,Haha mayb u're rite... U know me well. Da feeling of being liked by someone is gd lor. U faster go find one then all gals in our group attached liao.
ham,The message sent is askin for  &lt;#&gt; dollars. Shoul i pay  &lt;#&gt;  or  &lt;#&gt; ?
spam,Had your mobile 11 months or more? U R entitled to Update to the latest colour mobiles with camera for Free! Call The Mobile Update Co FREE on 08002986030
